pdb_id
1af8
1a57
1aa3
1ab7
1afi
1ajw
1ak6
1alg
1aoy
1b22
1b2t
1b4r
1ba4
1bal
1bbn
1bf0
1bf9
1bgk
1bjb
1bjx
1blr
1bno
1bqz
1bsh
1by0
1bym
1bzg
1c8p
1ce3
1cfc
1chl
1ck2
1ck9
1ckw
1cky
1ckz
1cmf
1cmg
1cn7
1cok
1cq0
1cw5
1cw6
1cwx
1cz4
1d0r
1d5v
1d8z
1d9a
1dc2
1dcz
1df6
1doq
1dp3
1dsk
1du1
1du9
1dx7
1e0g
1e17
1e3y
1e41
1e5b
1e5c
1e8p
1e8q
1e9k
1ef5
1efe
1egx
1eig
1eih
1eiw
1eo1
1eot
1eph
1epj
1eq3
1eww
1eza
1ezo
1f2h
1f3y
1f43
1f53
1fad
1faf
1fd6
1fdm
1fex
1fgp
1fjk
1fme
1fmm
1fo7
1fow
1fuw
1fwo
1fwp
1fyj
